balancing,balancing,balancing,battery,battery,battery,battery,battery,load,load,load,node,node,node,pv_spain,pv_spain,pv_spain,pv_spain,balance,balance,balance,balance,balance,balance,balance,balance,balance,balance
253.16252721211677,0.0,-2531.6252721211677,0.0,50.0,0.0,-0.0,0.5,-3.580673796574101,3.580673796574101,0.0,250.0,-56.1997766652032,0.0,0.0,0.418146584457336,0.418146584457336,0.0,-2531.6252721211677,-2531.6252721211677,253.5806737965741,253.5806737965741,253.5806737965741,0.0,0.0,0.0,0.0,253.5806737965741
273.49467296287787,0.0,-2734.9467296287785,0.0,50.0,0.0,-0.0,0.5,-23.882655319825886,23.882655319825886,0.0,250.0,-14.593621213596801,0.0,0.0,0.387982356947981,0.387982356947981,0.0,-2734.9467296287785,-2734.9467296287785,273.88265531982586,273.88265531982586,273.88265531982586,0.0,0.0,0.0,0.0,273.88265531982586
293.9497880839194,0.0,-2939.497880839194,0.0,50.0,0.0,-0.0,0.5,-44.27972434392214,44.27972434392214,0.0,250.0,-13.672469805324884,0.0,0.0,0.32993626000272,0.32993626000272,0.0,-2939.497880839194,-2939.497880839194,294.2797243439221,294.2797243439221,294.2797243439221,0.0,0.0,0.0,0.0,294.2797243439221
260.77308153969255,0.0,-2607.7308153969257,0.0,50.0,0.0,-0.0,0.5,-10.949503827209998,10.949503827209998,0.0,250.0,-44.10809465315699,0.0,0.0,0.176422287517416,0.176422287517416,0.0,-2607.7308153969257,-2607.7308153969257,260.94950382721,260.94950382721,260.94950382721,0.0,0.0,0.0,0.0,260.94950382721
260.52710536884956,0.0,-2605.2710536884956,0.0,50.0,0.0,-0.0,0.5,-10.527105368849552,10.527105368849552,0.0,250.0,-27.40109402216017,0.0,0.0,0.0,0.0,0.0,-2605.2710536884956,-2605.2710536884956,260.52710536884956,260.52710536884956,260.52710536884956,0.0,0.0,0.0,0.0,260.52710536884956
281.8930824305103,0.0,-2818.9308243051028,0.0,50.0,0.0,-0.0,0.5,-31.8930824305103,31.8930824305103,0.0,250.0,-32.70938052475366,0.0,0.0,0.0,0.0,0.0,-2818.9308243051028,-2818.9308243051028,281.8930824305103,281.8930824305103,281.8930824305103,0.0,0.0,0.0,0.0,281.8930824305103
281.90965522581195,0.0,-2819.0965522581196,0.0,50.0,0.0,-0.0,0.5,-31.909655225811964,31.909655225811964,0.0,250.0,-45.257445487966244,0.0,0.0,0.0,0.0,0.0,-2819.0965522581196,-2819.0965522581196,281.90965522581195,281.90965522581195,281.90965522581195,0.0,0.0,0.0,0.0,281.90965522581195
288.06405751307926,0.0,-2880.6405751307925,0.0,50.0,0.0,-0.0,0.5,-38.06405751307926,38.06405751307926,0.0,250.0,-13.195832312150147,0.0,0.0,0.0,0.0,0.0,-2880.6405751307925,-2880.6405751307925,288.06405751307926,288.06405751307926,288.06405751307926,0.0,0.0,0.0,0.0,288.06405751307926
300.96590764466737,0.0,-3009.6590764466737,0.0,50.0,0.0,-0.0,0.5,-50.965907644667375,50.965907644667375,0.0,250.0,-34.09782225735759,0.0,0.0,0.0,0.0,0.0,-3009.6590764466737,-3009.6590764466737,300.96590764466737,300.96590764466737,300.96590764466737,0.0,0.0,0.0,0.0,300.96590764466737
293.46731949163814,0.0,-2934.6731949163814,0.0,50.0,0.0,-0.0,0.5,-43.467319491638115,43.467319491638115,0.0,250.0,-5.388919175187549,0.0,0.0,0.0,0.0,0.0,-2934.6731949163814,-2934.6731949163814,293.46731949163814,293.46731949163814,293.46731949163814,0.0,0.0,0.0,0.0,293.46731949163814
286.661410640655,0.0,-2866.61410640655,0.0,50.0,0.0,-0.0,0.5,-36.66141064065497,36.66141064065497,0.0,250.0,-43.02479348517267,0.0,0.0,0.0,0.0,0.0,-2866.61410640655,-2866.61410640655,286.661410640655,286.661410640655,286.661410640655,0.0,0.0,0.0,0.0,286.661410640655
